"Date","data"
1915-12-01,3.403045161792
1916-01-01,2.700696774528
1916-02-01,1.944
1916-03-01,1.4297806450944
1916-04-01,1.296
1916-05-01,1.5802838710848
1916-06-01,1.944
1916-07-01,4.46492903184
1916-08-01,20.903225806368
1916-09-01,22.982400000864
1916-10-01,18.729290323584
1916-11-01,11.491199999136
1916-12-01,6.56361290448
1917-01-01,3.45321290448
1917-02-01,2.804914285344
1917-03-01,2.79267096816
1917-04-01,1.91808
1917-05-01,1.8394838710848
1917-06-01,2.764800000864
1917-07-01,4.573625806368
1917-08-01,14.63225806368
1917-09-01,24.019200000864
1917-10-01,19.06374193632
1917-11-01,10.022400000864
1917-12-01,6.13718709552
1918-01-01,3.327793549056
1918-02-01,3.0456
1918-03-01,3.536825806368
1918-04-01,3.620160000864
1918-05-01,3.344516129952
1918-06-01,3.99168
1918-07-01,4.908077419104
1918-08-01,11.371354838208
1918-09-01,15.2928
1918-10-01,9.281032257312
1918-11-01,4.648319999136
1918-12-01,2.5669161289152
1919-01-01,2.79267096816
1919-02-01,1.9347428570688
1919-03-01,1.6806193549056
1919-04-01,1.8144
1919-05-01,1.8478451612736
1919-06-01,1.99584
1919-07-01,3.42812903184
1919-08-01,13.87974193632
1919-09-01,17.971199999136
1919-10-01,10.535225806368
1919-11-01,5.037119999136
1919-12-01,2.508387096816
1920-01-01,2.2073806450944
1920-02-01,1.7496
1920-03-01,1.387974193632
1920-04-01,1.3910400000864
1920-05-01,1.5719225806368
1920-06-01,2.609280000864
1920-07-01,4.816103225472
1920-08-01,15.217548387264
1920-09-01,15.379199999136
1920-10-01,12.541935482784
1920-11-01,7.72416
1920-12-01,3.19401290448
1921-01-01,2.508387096816
1921-02-01,1.9810285714656
1921-03-01,1.5970064517216
1921-04-01,1.5465600000864
1921-05-01,1.5802838710848
1921-06-01,1.8230399999136
1921-07-01,2.876283870048
1921-08-01,12.87638709552
1921-09-01,16.934399999136
1921-10-01,12.374709676416
1921-11-01,6.125759999136
1921-12-01,2.692335482784
1922-01-01,2.500025806368
1922-02-01,1.8329142856032
1922-03-01,1.287638709552
1922-04-01,1.24416
1922-05-01,1.2625548387264
1922-06-01,1.5897599999136
1922-07-01,3.118761289152
1922-08-01,15.719225806368
1922-09-01,20.390400000864
1922-10-01,13.294451612736
1922-11-01,7.041600000864
1922-12-01,2.8512
1923-01-01,2.2659096774528
1923-02-01,2.0550857143968
1923-03-01,1.3210838710848
1923-04-01,1.3132800000864
1923-05-01,1.7391483870048
1923-06-01,2.8512
1923-07-01,3.68732903184
1923-08-01,16.806193549056
1923-09-01,18.489599999136
1923-10-01,13.545290323584
1923-11-01,6.16896
1923-12-01,3.22745806368
1924-01-01,2.5251096774528
1924-02-01,2.2494857143968
1924-03-01,1.5970064517216
1924-04-01,1.5206400000864
1924-05-01,1.7642322580896
1924-06-01,2.17728
1924-07-01,4.682322580896
1924-08-01,15.050322580896
1924-09-01,19.267199999136
1924-10-01,11.956645161792
1924-11-01,6.89472
1924-12-01,3.754219355424
1925-01-01,2.081961290448
1925-02-01,2.2217142856032
1925-03-01,1.5802838710848
1925-04-01,1.4860799999136
1925-05-01,1.730787096816
1925-06-01,2.2464000000864
1925-07-01,3.461574193632
1925-08-01,11.120516129952
1925-09-01,14.256
1925-10-01,10.368
1925-11-01,4.000319999136
1925-12-01,2.918090323584
1926-01-01,2.592
1926-02-01,2.0273142856032
1926-03-01,1.379612903184
1926-04-01,1.47744
1926-05-01,1.9565419355424
1926-06-01,2.7216
1926-07-01,4.172283870048
1926-08-01,15.719225806368
1926-09-01,17.711999999136
1926-10-01,12.04025806368
1926-11-01,6.912000000864
1926-12-01,2.943174193632
1927-01-01,2.341161290448
1927-02-01,2.5457142856032
1927-03-01,1.638812903184
1927-04-01,1.5552
1927-05-01,1.8812903225472
